event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
5715697-1,5715697,0x0cc3dee1e68504936bae016c70c03e5f14a2d69b807f1ba571e13e8415126c82,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5714007-1,5714007,0xca5b42d2f2a936cc1ee942fa1b00174c9c883f8691a05ff64def09cd7e43d8c9,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5713805-1,5713805,0xfbe86b5e57500696b28f5c316638dea9ecd82da17ec4819e80b0b88cc163c100,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5713805-1,5713805,0xfbe86b5e57500696b28f5c316638dea9ecd82da17ec4819e80b0b88cc163c100,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5713805-1,5713805,0xfbe86b5e57500696b28f5c316638dea9ecd82da17ec4819e80b0b88cc163c100,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5713804-1,5713804,0x04d9a53ba217a50e7cee76af49de338c37426ffcacf2dba9907d149f1850126f,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5713804-1,5713804,0x04d9a53ba217a50e7cee76af49de338c37426ffcacf2dba9907d149f1850126f,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5713804-1,5713804,0x04d9a53ba217a50e7cee76af49de338c37426ffcacf2dba9907d149f1850126f,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5707889-1,5707889,0xab719d7c45dd79983e3d2a560e98a211fc9c1857d9b8ecc1484e3c27870b564a,1,council,Voted,16UJBPHVqQ3xYXnmhEpaQtvSRnrP9k1XeE7WxoyCxsrL9AvV
5707788-1,5707788,0xa7be0bea16d8ac693979838011ca2189ef4366123e5d5b06a67e2683ad8c0a5e,1,council,Voted,15coutGrEzX2Dt9hnccGUftmazwST59cTZ2xMNJBPQ8JSncd
5707746-1,5707746,0xe046595a415ef3df6e665aad5577631d5358bc337105da8ea8bba6197b08836a,1,council,Voted,15coutGrEzX2Dt9hnccGUftmazwST59cTZ2xMNJBPQ8JSncd
5706283-1,5706283,0xfa901b34065097de7045a0059621279b16d00f2f855eb45602b361bdf1f897fc,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5704987-1,5704987,0x1233e835249f7cdeb8ea3d484626aea9db0edfb2f7ec4a07c853049cd24d0c8f,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
5704983-1,5704983,0x85ed3c1594bd9fcb27ad7577c700e63c0dd4a9f1c90c36ab66b73bc5bf5f8af2,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
5704981-1,5704981,0xe78b8a844cb18b6d4ff1b3c6b14af5ad80272837c70c8638b8e57f4e2568b779,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
5704576-1,5704576,0x699ea18a3de678ea271f9eaf2fef7a72fd6c2d47b05b6e52b87118af08e69bf2,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
5704176-1,5704176,0xd66d066ffca833e1d1bd04b5110cfd2509719f672936a8b3d40ef7eb8fb0f4e9,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
5703959-1,5703959,0x8ad4298a9398d6c7b5b706778815d485d89c643ddf608c275003395c159a89aa,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
5703690-1,5703690,0x0dc32197f12ca870a31d9eafb5fe80c444b209eb0901bb25d6d2486dacca4acf,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5703595-1,5703595,0x5d66169e8b32b9e7e451ab8e6e079013433442fbefc3ffeb2139d37635602bf9,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5671317-1,5671317,0xf5237e751393260763d7eb57669db72394b1cd5e45a0b4513f2a617cda019f93,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5671317-1,5671317,0xf5237e751393260763d7eb57669db72394b1cd5e45a0b4513f2a617cda019f93,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5671317-1,5671317,0xf5237e751393260763d7eb57669db72394b1cd5e45a0b4513f2a617cda019f93,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5671290-1,5671290,0x4cf8236fd3b3710ba3761c1fb9941f23bb1dd607876668bb766895e456532d00,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
5671289-1,5671289,0xaf839b921dae0b56a0f3fab42f81628d1f9f8fb8d5bd7d980df680d6b52c5744,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
5670220-1,5670220,0x19c04e994712fd0723f0e3e06a0d19553ff18d243b2cab5e6a44e0d9a86cd055,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
5670204-1,5670204,0xea3dd0264bd8161b76a4db7a784c1441bd5025e53c604576c2c2f8f90fe732f9,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
5669998-1,5669998,0xb8598a7940591d0dafc71937f165c6c583df904a0f63b1960867e09b460c8355,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5668069-1,5668069,0x63cb526c8c9b67c7c895d12dcd1edc0d64435722c8b67b2309f69dde806c11c1,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
5667678-1,5667678,0xcdc529704b0be0b2d525c1eff03bf58ce7f6685d1f68eea04124aecc02322392,1,council,Voted,14DsLzVyTUTDMm2eP3czwPbH53KgqnQRp3CJJZS9GR7yxGDP
5667527-1,5667527,0x80d1be77e1c7a5b91500b1dfaaf0be82a926867f7caea1b53e0a162e3d4a8a73,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5664587-1,5664587,0xda46bbf498ef5d12491b9707d674e94fa7bf0aaea2db6cbdd91d34f4c96da150,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5664406-1,5664406,0xa7b8d1d2411088f31f82c16967efb657149b1ad62f492ec3177be5d321c9d5e9,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5658668-1,5658668,0xe0b3717ac8ae2e314b19086827d85fecea7bb80568286c0b23c0d42a357b1074,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5658407-1,5658407,0x773ac2d82cbfdd0f76ebc107d46b6f9663da4b3f771ffce0ff1aaa24859506d3,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5628035-1,5628035,0xf5db43f295b421d3dab88231816d9aa8517f6d8e03b34101d508ad5eb2ab3657,1,council,Closed,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5628035-1,5628035,0xf5db43f295b421d3dab88231816d9aa8517f6d8e03b34101d508ad5eb2ab3657,1,council,Approved,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5628035-1,5628035,0xf5db43f295b421d3dab88231816d9aa8517f6d8e03b34101d508ad5eb2ab3657,1,council,Executed,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5628030-1,5628030,0x1cc4dfa57a445da21dc03081b15ac5c38930312a05ef445f861c741ebdbf8df5,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5626902-1,5626902,0x5876e5d8dfa691900e4fa039ebda6f6617cdaa55096277133d066adf15165362,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5624901-1,5624901,0xcf6d7dbe57036349ec21483454a02e7acf5a063d4f2538cfdb4c8319e184a5a3,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
5622427-1,5622427,0x1e5b79cb3e8b3f197fcd7d36e57f014bcb122bb6fad850d5a34b933f78dd100d,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5621093-1,5621093,0xded7f66fe734e222b42fc5bff99795a8d680ac3b561d3769ad648c5d592c20a4,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
5619280-1,5619280,0x828f3391eefcdf9a1cc048c56ede61dcdce1a998e7bebb88405abedd23f46d26,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
5619278-1,5619278,0xdb607c05989a5459d27dac7bb70c78300c322589ddd22ff075680ee7029eaa30,1,council,Voted,146PzgMxCtWrqahrofr6QrB1NkMMUihwqrUhuSVVxh1R7KcF
5619235-1,5619235,0x8cdeaf294b63b6855783bdc185c75935727f495d9032b5cfc996ae2cd8d4fb33,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5600622-1,5600622,0xd21accd3a82d44a7a40d39cb48aaba7a11c0f7456f0f021d4ae18a5c6f2bcb04,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5600622-1,5600622,0xd21accd3a82d44a7a40d39cb48aaba7a11c0f7456f0f021d4ae18a5c6f2bcb04,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5600622-1,5600622,0xd21accd3a82d44a7a40d39cb48aaba7a11c0f7456f0f021d4ae18a5c6f2bcb04,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5600622-2,5600622,0x2e3a667dc1b5be8557273eea8def664d2eca69114bd8f90e6f7feb5a2c96d8a2,2,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5600622-2,5600622,0x2e3a667dc1b5be8557273eea8def664d2eca69114bd8f90e6f7feb5a2c96d8a2,2,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5600622-2,5600622,0x2e3a667dc1b5be8557273eea8def664d2eca69114bd8f90e6f7feb5a2c96d8a2,2,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5600282-1,5600282,0x98886257e4b90e97c6acc7667b2eae63b0f332788c38b97adc940b7cee83f21f,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
5600051-1,5600051,0x4f034f80f078366899f12102bb49a55134bf7c412d18f5684c935c2c6c72a73a,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
5600048-1,5600048,0x6ec7b7fe9aae78e1d5d84796403ca03d9e19808a5e5834b79fe2165fe667b43a,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
5587395-1,5587395,0xca4b302c2c2e6000d4a15de39bbe565716296c7c01934cb0c41bf44174a0521d,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
5587393-1,5587393,0xa059e3c09320db7028464fae8203e5cd32639d017a02e742ca79864781e4ab2f,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
5587307-1,5587307,0x05a7fe739bfa4207bd7d8a60a77723eade9f58f459eb54825f9934a2816efac3,1,council,Voted,13QBnezwes4mDDdeftTzkpGN9iADkfCn3SvbD5LT9hu2yukJ
5587304-1,5587304,0x85152695559eb2188a3b2cd0cb9bcd1ca130fee6728b1ebe204e4929c8391bf8,1,council,Voted,13QBnezwes4mDDdeftTzkpGN9iADkfCn3SvbD5LT9hu2yukJ
5566037-1,5566037,0x5952ed0b5de103870802ae3bc677edd47043058f7d26e3e0ec650da3cbcaa287,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5561191-1,5561191,0x374be3009191e98a1fe37101e8e17605268bd048458353b3eaf74606979c5691,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5561186-1,5561186,0x2e2cf4d3b74feb050084d8dafba558fbc91736244222076ba34af8d37b6c121e,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5559401-1,5559401,0xc47f0fd2bfc9dc5d74063e0c23807f7d9c16a5d5a91baceb696727bcd1e4ea09,1,council,Voted,15tLX6uChEEzQqcrhjfP7NoT2a8QUabTvHL2b4nLwtTcpwqC
5558717-1,5558717,0x1017e4713f5341fc421cd2d2e44321ba1f735283a8de4179679c0a9751afa547,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5558618-1,5558618,0x2181b2c2e596d6d798e185fb22e08c7b0eaa9cb0a03424cb092e1f9a37c00bfb,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5557625-1,5557625,0x1af56e1bc2417b2138a21b312f83363effc326cf37972aa2794d306301523158,1,council,Voted,15tLX6uChEEzQqcrhjfP7NoT2a8QUabTvHL2b4nLwtTcpwqC
5553187-1,5553187,0x496e53dced4bcb728d56cbc43682ed0630360643153780af94250dd0dfcef134,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5544364-1,5544364,0x21295defaace8fb07fc5846c28e238b97dd5be3be0aef1f58171198d7be86794,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5515490-1,5515490,0x80cc3e4a25409f14a74ecbaf9314ee92565eeb6b394361f873a925313d0b95a1,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5515490-1,5515490,0x80cc3e4a25409f14a74ecbaf9314ee92565eeb6b394361f873a925313d0b95a1,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5515490-1,5515490,0x80cc3e4a25409f14a74ecbaf9314ee92565eeb6b394361f873a925313d0b95a1,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5515440-1,5515440,0xcc9155cd49d8a652d6d9920176cb25655ca61d682136ce39e4bbf4b4fbfc9510,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
5503071-1,5503071,0x11f5b40971b725223497d60df529aa78537e513aec4faeff07482ea14d7f0bcd,1,council,Voted,15coutGrEzX2Dt9hnccGUftmazwST59cTZ2xMNJBPQ8JSncd
5502356-1,5502356,0x03e921d66dc240a2b1fa4fb98bc0863615b68d043a7508ed433d80b977676e00,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5501766-1,5501766,0x49e51a60dadbfe87bb5893e81d3bdf8332f0123b1e786e51e9990633b1d0a20f,1,council,Voted,14DsLzVyTUTDMm2eP3czwPbH53KgqnQRp3CJJZS9GR7yxGDP
5501600-1,5501600,0x66b0795ec39c9e5c6f80556997bf79c1d14e6dadc60b39c152bccd0177eb50d3,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
5444925-1,5444925,0x150df9c86a2b76f27bdbe6d16f3320d685b64af02d5e9bb86ec3ed997f334656,1,council,Voted,15tLX6uChEEzQqcrhjfP7NoT2a8QUabTvHL2b4nLwtTcpwqC
5442289-1,5442289,0xa8272f2847c3a65b657ddcb9a8a9d6b13f99e71369ce53d9b9f55f7c3a904927,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5442023-1,5442023,0x5795157db3458349bafc99f80ec9053adbe4c524b9f2aac2d0d3410dfd0a360e,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5359149-1,5359149,0x3987ed41d2648a4eb3fe407a7d7aec7d9fc0503adcb6b1164b6206d7822f4d7b,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5359149-1,5359149,0x3987ed41d2648a4eb3fe407a7d7aec7d9fc0503adcb6b1164b6206d7822f4d7b,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5359149-1,5359149,0x3987ed41d2648a4eb3fe407a7d7aec7d9fc0503adcb6b1164b6206d7822f4d7b,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5359127-1,5359127,0xc173fda2c2752afc047f097f1db8373d94bc2eb7851198930da06ba7bea3c6b6,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5357868-1,5357868,0x2195742d10879def9a3f124a13d42783ce69ecec278a51990f24d6fc24f88a4a,1,council,Voted,15coutGrEzX2Dt9hnccGUftmazwST59cTZ2xMNJBPQ8JSncd
5356649-1,5356649,0x7b24ebda2ae0f102e9c625e153d49418c9bcc7fc5784f526a4d8f930ba837a22,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
5354781-1,5354781,0x889898ab85c48cdaa9aaaddc95958adb45babbad5ea49e4341e427d3f5b34020,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
5352960-1,5352960,0x0a6ba6fb4b90368ea29f522ab203de5589910a69b47871d708f87a2cdbfddaf5,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5350604-1,5350604,0x86858077df088bf8fb6f4b27702a0403344afae6dcf2bfcecb066fe0b1630a34,1,council,Voted,14DsLzVyTUTDMm2eP3czwPbH53KgqnQRp3CJJZS9GR7yxGDP
5349896-1,5349896,0xab7156b4878a213f07f39aad5c1d6681c0a61037f330ca5c9ca7870e9ad39c8a,1,council,Voted,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5349890-1,5349890,0x53ea8a3d089f164a51b931a2418651a6f44ebc3bd9dc2a4c811f0385b1f1acfc,1,council,Proposed,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5202304-1,5202304,0xf0280c7cfa325b915ebfcbcf73448e9d1ee817afbdbb00b7f89fb62b343ea634,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5202304-1,5202304,0xf0280c7cfa325b915ebfcbcf73448e9d1ee817afbdbb00b7f89fb62b343ea634,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5202304-1,5202304,0xf0280c7cfa325b915ebfcbcf73448e9d1ee817afbdbb00b7f89fb62b343ea634,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
5202299-2,5202299,0xdfec7014a82b46c0db75b2d01a2ce7a4acb668db20c6c179d61e82352860888e,2,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
5202290-7,5202290,0x9b5c7ef176573c87b4e069e629f77c6cc406e0c7040546ab24e1b19266f3bcf0,7,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
5202287-1,5202287,0xaa19bc157df7e939dfbae6846fdeaaddc9fe5cf6c7d94685b75df227ec71e692,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
5202282-1,5202282,0x2e2e219f4f8bb0c580a42ddf341ac21407f8afcb3cf0e90381162f1954385722,1,council,Voted,15coutGrEzX2Dt9hnccGUftmazwST59cTZ2xMNJBPQ8JSncd
5202280-1,5202280,0xc9825ac4749e760b112c53ae1027c642eef85496ebbf7d3eb2fa118fc42c5435,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
5202277-1,5202277,0x312f65e5431142c3dee67811c9b1fd977952b5e4d119b6791beca000621b551d,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
5202263-1,5202263,0x51d0ccd5271bb19deba6c04d67d1501be0965f9b832005f81d3d251131247e58,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
5202253-1,5202253,0xdfd18c3dc6b1f08973a58f171985dfe62ba8cdc885f8ddbe6881cd796023c1d0,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4990117-1,4990117,0x266e0ba8c7bb0b9adff2635e10b9b5487967f632f52518104de129f9e3fef432,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4990117-1,4990117,0x266e0ba8c7bb0b9adff2635e10b9b5487967f632f52518104de129f9e3fef432,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4990117-1,4990117,0x266e0ba8c7bb0b9adff2635e10b9b5487967f632f52518104de129f9e3fef432,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4986961-1,4986961,0x8aef2d58ecc77f843d3fd1ea87d841ce547fd4d7509346c5781cfafeafa58863,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
4959876-1,4959876,0x8ab49a7205edcc629ad192d10729b892d8c129ecf0b6ec1b68ba95c510061019,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
4958237-1,4958237,0x611bebb4d66acfd81b7d4db31fb80c6dc8bdf83ffc563075edf77762bd3c0dab,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
4957594-1,4957594,0x36085f202a8f1e0fb24404d82691a4d5d19c76c64461988cb384cd392a1ff29d,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
4956577-1,4956577,0x623f0eeec2b149ed3846902043ecbb60e144435d806c068f8d889495d4a482e5,1,council,Voted,13QBnezwes4mDDdeftTzkpGN9iADkfCn3SvbD5LT9hu2yukJ
4948943-1,4948943,0xd43c17e5c146c020da8edcc97b725ae39d7eaf4e5fa01a9ccedc87fe7c7df334,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
4945547-1,4945547,0xad4240dd2e16cd75808df22b6f29dc7070d1bcde10be16ab7f9262419a4a2a6b,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
4945158-1,4945158,0x7f67616996edbb146268be35f437a374aa8ce732faee47111ff0081ecbcd3c83,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4940675-1,4940675,0x8cc4f40a2e983bb807d4c62a6598cfdccb49b83a53c5c8a7119de873f1eefc47,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4940675-1,4940675,0x8cc4f40a2e983bb807d4c62a6598cfdccb49b83a53c5c8a7119de873f1eefc47,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4940675-1,4940675,0x8cc4f40a2e983bb807d4c62a6598cfdccb49b83a53c5c8a7119de873f1eefc47,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4940638-1,4940638,0xc82adee4f77e2830fbe6275bc3dc4f5eb7d0fddc158a5d5d8af5b83d559fe0d0,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
4930475-1,4930475,0x39977505c3904740850e5202d265183fae777a5f0ac6e1f392d963350cd00a08,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
4928285-1,4928285,0xd5adf1b5128db57acd6a44a0b8ca811f0134bfe88feac405b69ef2dbbf832c1e,1,council,Voted,14DsLzVyTUTDMm2eP3czwPbH53KgqnQRp3CJJZS9GR7yxGDP
4919494-1,4919494,0x16d48640a6df661993f3d4cc8da0b591e02a77dc6a40716f99deb6dbfea1e0a2,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4919494-1,4919494,0x16d48640a6df661993f3d4cc8da0b591e02a77dc6a40716f99deb6dbfea1e0a2,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4919494-1,4919494,0x16d48640a6df661993f3d4cc8da0b591e02a77dc6a40716f99deb6dbfea1e0a2,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
4918286-1,4918286,0x33a1a00b6ba3bdb8554708be80462589f14239e954213e1bb4912d60de09a3e9,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
4918036-1,4918036,0x4d084a357dbdfc36c5a6808c8a83e24720ff012d6219137fb53d9b5baedebb11,1,council,Voted,146PzgMxCtWrqahrofr6QrB1NkMMUihwqrUhuSVVxh1R7KcF
4918031-1,4918031,0x251f2128262cb546a7a26f58712dca4616c08e0f55b5789485acfa451719e584,1,council,Voted,146PzgMxCtWrqahrofr6QrB1NkMMUihwqrUhuSVVxh1R7KcF
4915293-1,4915293,0xa11931a5715680cd20d10f206325e583136c0ea88504d27212c9742ef2a35bcc,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
4915291-1,4915291,0x39c064aaf3473ff0e1b58ea59f272051b61859853abcf173f739969b84758cb5,1,council,Voted,14DQEq1XtPvntMyUFbgcDCSce79s1CBum3rBYrEeB66qgTqG
4911908-1,4911908,0xb481a7212f2f65f2b9c20ff8076c5c6c90d7299df66358de18f6d6d4a31e6b04,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
4911906-1,4911906,0x14cbc9c2aaf07340d839782ac2965d61d7c0f89a5e275eb830e9004f8c126962,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
